"StartDevice","EndDevice"
"ibr01.fra21","ibr02.fra21"
"ibr04.cys04","ibr04.dsm05"
"ibr02.doh21","rwa03.doh21"
"icr05.bn6","ibr01.bn6"
"ier02.dna","icr04.cys04"
"ibr01.lax31","ibr01.phx10"
"ibr05.ams06","ibr06.ams06"
"icr04.bl7","ibr03.bl7"
"ork30-0100-0001-01sw","ork30-0100-0001-02sw"
"ibr02.mwh01","icr01.mwh01"
"ibr02.phx70","ibr02.sn6"
"phx70-0100-0001-01sw","rwa02.phx70"
"ams06-0100-0003-01sw","ams21-0100-0001-01sw"
"ibr01.bn6","icr01.bn6"
"mwh01-0100-0002-01sw","pdx31-0100-0002-01sw"
"ibr02.cpt20","ibr02.lon22"
"ibr04.bn6","ibr04.orf70"
"icr04.cys04","cys04-0100-0004-01sw"
"ibr01.ch4","ibr01.cle30"
"ibr01.gva20","icr01.gva20"
"icr04.ams30","ibr01.ams30"
"icr02.tyo30","ibr01.tyo30"
"icr01.fra23","fra23-0100-0001-01sw"
"ibr01.atl31","ibr02.atl31"
"rwa04.phx10","phx10-0100-0002-01sw"
"ibr02.cys04","icr02.cys04"
"pus04-0100-0002-01sw","pus20-0100-0002-01sw"
"ams06-0100-0003-01sw","ams21-0100-0001-01sw"
"cys04-0100-0002-01sw","dsm05-0100-0002-01sw"
"ibr02.osa20","ibr01.osa20"
"ibr03.mwh01","ibr01.pdx30"
"ibr02.pnq21","rwa03.pnq21"
"gvx11-0100-0001-01sw","rwa03.gvx11"
"ibr03.dsm05","icr03.dsm05"
"icr08.ams06","ams06-0100-0003-01sw"
"bru30-96cbe-1a","icr01.par21"
"ibr01.gva20","ibr01.zrh20"
"dsm05-0100-0001-01sw","dsm05-0100-0002-01sw"
"icr03.ch2","ibr02.ch2"
"ibr01.fra23","ibr01.par21"
"ier02.lts","icr04.lon24"
"ibr02.syd03","icr02.syd03"
"osa31-0100-0001-01sw","osa31-0100-0002-01sw"
"ch4-0100-0001-01sw","icr02.ch4"
"ibr01.osa31","ibr01.osa20"
"ams21-0100-0002-01sw","dub08-0100-0002-01sw"
"ter01.zrh","ter03.zrh"
"pus04-0100-0001-01sw","pus04-0100-0002-01sw"
"ibr01.sto30","ibr01.sto31"
"ibr01.lax30","ibr01.phx10"
"lon22-0100-0001-01sw","par30-0100-0001-01sw"
"ewr30-0100-0002-01sw","yto30-0100-0002-01sw"
"cys04-0100-0002-01sw","mwh01-0100-0002-01sw"
"lon24-0100-0002-01sw","par21-0100-0002-01sw"
"ter01.jnb02","jnb02-96cbe-1a"
"stg31-0100-0001-01sw","stg31-0100-0001-02sw"
"ibr02.cpq20","ibr02.gru30"
"ibr04.bl7","ibr02.cle30"
"ibr02.sto30","ibr02.sto31"
"ier04.lon04","icr04.lon22"
"hel01-0100-0001-02sw","hel01-0100-0002-02sw"
"atl31-0100-0002-01sw","sn6-0100-0002-01sw"
"icr04.by21","by21-0100-0001-01sw"
"icr02.dub08","ier02.dba"
"ier04.ams21","icr04.ams21"
"syd03-0100-0001-01sw","syd03-0100-0002-01sw"
"ter04.tyo02","tyo30-0100-0002-01sw"
"ibr02.yto20","ibr02.yto30"
"ibr02.mma01","ibr02.sto31"
"ibr04.bl7","ibr04.bn6"
"cle30-0100-0001-01sw","cle02-0100-0001-01sw"
"mwh01-0100-0001-01sw","mwh01-0100-0002-01sw"
"ibr02.hkg20","ibr02.sel20"
"ibr02.tyo30","ibr02.tyo31"
"pus20-0100-0001-01sw","tyo79-0100-0001-01sw"
"ibr01.ber20","ibr02.ber20"
"ter02.pra","par30-0100-0002-01sw"
"icr01.sn1","ibr01.sn1"
"ch2-0100-0001-01sw","icr01.ch2"
"ch4-0100-0002-01sw","icr01.ch4"
"dm2-96c-1b","icr04.dsm05"
"ibr01.dub07","ibr01.lon22"
"sn6-0100-0002-01sw","icr02.sn6"
"ter04.mel01","mel01-0100-0002-01sw"
"ibr01.syd03","ibr01.syd23"
"cwl20-0100-0002-01sw","lon22-0100-0002-01sw"
"ibr02.mwh01","ibr02.cys04"
"ier01.by30","icr01.by21"
"ter02.mel01","mel01-0100-0002-01sw"
"gvx01-0100-0001-01sw","rwa01.gvx01"
"ibr02.dub08","icr02.dub08"
"ibr01.hkg31","icr01.hkg31"
"ier02.bl33","icr04.bl7"
"icr03.ams30","ier03.dus30"
"ibr01.bio70","ibr01.par30"
"ch2-0100-0002-01sw","cle02-0100-0002-01sw"
"cpt02-96cbe-1a","icr01.cpt20"
"icr02.ch2","ier02.chg"
"ibr02.osa31","ibr02.tyo30"
"was91-soc-l3-sw-1","was91-soc-l3-sw-2"
"ibr02.mel20","icr02.mel20"
"tyo79-0100-0002-01sw","tyo31-0100-0002-01sw"
"ibr01.sn6","ibr03.dsm05"
"ibr03.by4","ibr03.by21"
"bn6-0100-0003-01sw","bn6-0100-0004-01sw"
"ibr01.sn6","ibr03.dsm05"
"cys04-0100-0002-01sw","dsm05-0100-0002-01sw"
"hel01-0100-0001-02sw","sto30-0100-0002-01sw"
"hou01-96cbe-1b","icr01.sn1"
"icr08.cys04","ibr04.cys04"
"ibr02.nyc30","ibr04.yqb20"
"ibr01.cys04","ibr04.cys04"
"ibr04.by21","icr02.by21"
"ier02.syd","ter04.syd"
"pnq20-0100-0001-01sw","rwa01.pnq20"
"atl30-0100-0002-01sw","bn6-0100-0002-01sw"
"icr04.sn1","ibr02.sn1"
"icr05.ams06","ams06-0100-0002-01sw"
"ier01.akl30","ier02.akl30"
"ibr01.ams30","ibr01.par30"
"dub07-0100-0001-01sw","lon22-0100-0001-01sw"
"ibr01.fra23","ibr01.zrh21"
"ibr06.ams06","ibr02.ams21"
"dub07-0100-0002-01sw","lon22-0100-0002-01sw"
"ibr02.mrs20","ibr02.tls30"
"dub07-0100-0002-01sw","lon22-0100-0002-01sw"
"ibr01.gva20","ibr01.zrh21"
"icr01.lon22","lon22-0100-0002-01sw"
"atl31-0100-0001-01sw","ch4-0100-0001-01sw"
"lax30-0100-0001-01sw","lax30-0100-0002-01sw"
"maa01-96cbe-1a","maa01-96cbe-1b"
"ibr01.sto31","ibr02.sto31"
"ams21-0100-0001-01sw","lon24-0100-0001-01sw"
"syd03-0100-0002-01sw","icr01.syd03"
"ibr01.cle30","ibr01.ewr30"
"ibr02.vie","ibr04.fra30"
"ams21-0100-0002-01sw","par21-0100-0002-01sw"
"ibr04.ams06","ibr02.ams30"
"dsm05-0100-0002-01sw","dsm05-0100-0003-01sw"
"ier04.ash","icr02.bl20"
"gvx01-0100-0001-01sw","rwa02.gvx01"
"cle02-0100-0001-01sw","cle30-0100-0001-01sw"
"ibr02.dub07","ibr02.lon22"
"yto20-0100-0002-01sw","yto30-0100-0002-01sw"
"ibr02.gvx01","rwa04.gvx01"
"ibr03.by21","ibr01.lax31"
"ibr01.cpq02","ibr01.gru30"
"hkg31-0100-0002-01sw","hkg20-0100-0002-01sw"
"by4-0100-0002-01sw","hkg31-0100-0002-01sw"
"hkg30-0100-0001-01sw","sg2-0100-0001-01sw"
"ier02.hkb","icr02.hkg31"
"ibr03.by4","ibr03.by21"
"par21-0100-0002-01sw","par30-0100-0002-01sw"
"ibr03.bl7","ibr04.bl7"
"atl31-0100-0002-01sw","sn6-0100-0002-01sw"
"ibr01.ber20","ibr01.fra23"
"ibr03.mwh01","ibr01.pdx30"
"mwh01-0100-0003-01sw","pdx30-0100-0001-01sw"
"ibr01.bjb","ibr01.sha"
"lis01-96cbe-1a","icr01.lon22"
"ier04.lon04","icr04.lon22"
"ibr01.maa01","ibr01.pnq20"
"ch2-0100-0002-01sw","icr01.ch2"
"yqb20-0100-0001-01sw","yto20-0100-0001-01sw"
"phx70-0100-0002-01sw","rwa02.phx70"
"icr02.fra23","ibr01.fra23"
"dub07-0100-0002-01sw","lon22-0100-0002-01sw"
"ier02.cpt30","icr02.cpt21"
"ier01.syd","icr01.syd03"
"icr02.sha20","ibr02.sha20"
"ibr01.bio30","ibr01.par30"
"ibr02.nyc30","ibr04.yqb20"
"yto30-0100-0002-01sw","icr01.yto30"
"fra21-0100-0001-01sw","ham31-0100-0001-01sw"
"ibr01.gva20","ibr01.zrh21"
"ibr01.ams21","ibr02.ams21"
"amb-96cbe-1b","icr02.ams30"
"ier02.mil30","rwa04.mil21"
"ibr04.by21","ibr04.cys04"
"cys04-0100-0003-01sw","dsm05-0100-0003-01sw"
"icr02.cys06","icr02.mnz21"
"ibr02.dub07","icr02.dub07"
"icr03.ch4","ch4-0100-0001-01sw"
"ibr01.bod30","ibr01.tls30"
"ibr03.bl7","icr02.bl7"
"by4-0100-0001-01sw","cys04-0100-0001-01sw"
"lax31-0100-0001-01sw","phx70-0100-0001-01sw"
"icr03.by4","ibr03.by4"
"ier04.par32","icr04.par21"
"ibr01.mwh01","ibr01.pdx31"
"hkg31-0100-0001-01sw","hkg31-0100-0002-01sw"
"ch4-0100-0001-01sw","dsm05-0100-0003-01sw"
"icr03.sn1","ibr02.sn1"
"ibr01.atl31","ibr01.sn6"
"ier01.dfw32","icr03.sn1"
"icr01.fra23","fra23-0100-0001-01sw"
"icr01.par21","par21-0100-0002-01sw"
"ibr02.got30","ibr02.osl22"
"ber20-0100-0002-01sw","vie-0100-0001-04sw"
"ibr01.lon22","ibr01.nyc30"
"ibr01.gvx11","rwa02.gvx11"
"bl20-0100-0100-02sw","bn6-0100-0002-01sw"
"ibr01.mrs20","ibr01.tls30"
"ibr02.rio02","ibr02.rio30"
"ibr02.pnq20","rwa01.pnq20"
"ibr02.cbr22","ibr02.syd03"
"ams21-0100-0001-01sw","ams21-0100-0002-01sw"
"pdx30-0100-0001-01sw","tyo79-0100-0001-01sw"
"ibr01.sg2","ibr02.sg2"
"ams30-0100-0002-01sw","par30-0100-0002-01sw"
"icr02.ams21","ams21-0100-0001-01sw"
"ibr01.osa20","ibr01.pdx31"
"ibr02.cpt20","ibr02.lon22"
"atl31-0100-0002-01sw","ch4-0100-0002-01sw"
"icr02.dxb22","ier01.dxb30"
"ibr02.cys04","ibr04.by4"
"ibr01.phx70","rwa02.phx70"
"ibr01.dsm05","ibr01.sn1"
"ber20-0100-0002-01sw","fra21-0100-0002-01sw"
"ams21-0100-0001-01sw","lon24-0100-0001-01sw"
"ier03.sg1","ter07.sg1"
"cys04-0100-0001-01sw","mwh01-0100-0001-01sw"
"ibr01.pdx30","ibr02.pdx30"
"ier05.lon32","icr03.lon22"
"ibr01.osl22","icr01.osl22"
"ibr02.yto20","icr02.yto20"
"bl20-0100-0100-02sw","icr02.bl20"
"ibr02.tyo30","ibr02.tyo31"
"icr01.dub08","dub08-0100-0002-01sw"
"ibr02.pdx30","ibr04.mwh01"
"ibr01.lax30","ibr01.phx10"
"dub07-0100-0002-01sw","lon22-0100-0002-01sw"
"ewr30-0100-0001-01sw","bl7-0100-0200-01sw"
"buh01-96cbe-1a","buh01-96cbe-1b"
"icr01.lon22","ibr02.lon22"
"bl20-0100-0100-02sw","orf70-0100-0004-01sw"
"ibr02.par30","icr02.par30"
"ibr03.by4","icr01.by4"
"ibr01.ch2","ibr01.dsm05"
"ibr01.mma01","ibr01.sto30"
"ams21-0100-0001-01sw","par21-0100-0001-01sw"
"ier03.tyo33","icr01.tyo31"
"ibr04.by21","ibr02.pdx30"
"gvx11-0100-0001-01sw","gvx01-0100-0001-01sw"
"ier03.ams31","icr01.ams30"
"ch4-0100-0002-01sw","icr01.ch4"
"ibr02.phx10","ibr02.sn1"
"fra23-0100-0001-01sw","par21-0100-0001-01sw"
"hkg20-0100-0002-01sw","osa20-0100-0002-01sw"
"lon24-0100-0002-01sw","par21-0100-0002-01sw"
"icr04.ams30","ams30-0100-0001-01sw"
"icr02.lon24","ibr02.lon24"
"ibr01.lon22","ibr01.par30"
"ibr02.maa01","ibr02.maa02"
"bio30-0100-0001-01sw","par30-0100-0001-01sw"
"ibr03.bl7","ibr03.bn6"
"lax30-0100-0001-01sw","phx10-0100-0001-01sw"
"phx10-0100-0001-01sw","phx70-0100-0001-01sw"
"lax31-0100-0001-01sw","phx70-0100-0001-01sw"
"cph31-0100-0001-01sw","got30-0100-0001-01sw"
"ibr01.fra23","ibr01.par21"
"ibr01.pdx30","ibr01.tyo79"
"ibr02.hel01","ibr02.ham30"
"osa31-0100-0001-01sw","icr02.osa31"
"atl30-0100-0001-01sw","bn6-0100-0001-01sw"
"ibr01.cys04","icr01.cys04"
"ibr06.ams06","ibr02.ams21"
"zrh20-0100-0001-01sw","fra21-0100-0001-01sw"
"ch4-0100-0002-01sw","cle30-0100-0002-01sw"
"ibr01.doh20","rwa02.doh20"
"mwh01-0100-0001-01sw","mwh01-0100-0004-01sw"
"pnq20-0100-0001-02sw","rwa04.pnq20"
"bl20-0100-0100-02sw","bn6-0100-0002-01sw"
"ibr03.by21","ibr01.lax31"
"ibr02.cle02","ibr02.yto20"
"ibr02.yto20","ibr02.yto30"
"lon22-0100-0001-01sw","par30-0100-0001-01sw"
"ibr06.ams06","ibr02.ham30"
"icr03.sn1","sn1-0100-0003-01sw"
"ams21-0100-0001-01sw","par21-0100-0001-01sw"
"bl7-0100-0200-01sw","bn6-0100-0003-01sw"
"bl7-0100-0200-01sw","ewr30-0100-0001-01sw"
"mel01-0100-0001-01sw","mel01-0100-0002-01sw"
"hkg20-0100-0002-01sw","tyo31-0100-0002-01sw"
"icr06.mwh01","ibr02.mwh01"
"orf70-0100-0003-01sw","orf70-0100-0004-01sw"
"cys04-0100-0001-01sw","sn1-0100-0003-01sw"
"ibr02.phx10","rwa02.phx10"
"ibr01.hel01","ibr01.ham30"
"ier03.yvr30","icr01.yto20"
"ibr01.sto30","ibr01.sto31"
"ier02.dub30","icr02.dub08"
"ibr02.gru30","ibr02.sao30"
"ier02.pnq30","rwa02.pnq21"
"phx70-0100-0001-01sw","rwa04.phx70"
"ibr01.phx70","ibr01.sn6"
"icr02.sn6","ibr02.sn6"
"icr08.ams06","ams06-0100-0003-01sw"
"icr04.bl20","bl20-0100-0100-01sw"
"hel01-96cbe-1a","ibr01.hel01"
"ibr03.bom30","ibr01.dxb21"
"ibr01.ewr30","ibr01.sxl71"
"ibr01.gvx01","rwa02.gvx01"
"ibr02.ber20","ibr04.vie"
"icr02.ams30","ibr01.ams30"
"phx10-0100-0001-01sw","sn1-0100-0003-01sw"
"ter04.zrh","zrh20-0100-0002-01sw"
"ibr01.phx10","ibr01.sn1"
"ibr01.gvx11","ibr02.gvx11"
"by4-0100-0001-01sw","cys04-0100-0001-01sw"
"ibr02.ams30","ibr02.fra21"
"ibr02.bio30","ibr02.par30"
"by4-0100-0001-01sw","cys04-0100-0001-01sw"
"ier02.mad30","rwa02.mad01"
"ibr02.gva20","ibr02.mrs21"
"icr03.bn6","bn3-96cbe-1a"
"ier04.sjc33","icr04.by21"
"bod30-0100-0001-01sw","par21-0100-0001-01sw"
"ter04.ams31","ams30-0100-0002-01sw"
"ibr02.mwh01","ibr02.cys04"
"icr01.lon24","ibr02.lon24"
"ibr01.rio02","ibr03.orf70"
"osa20-0100-0001-01sw","osa20-0100-0002-01sw"
"ibr01.gvx01","rwa02.gvx01"
"icr01.cbr22","ier01.cbr20"
"ch2-0100-0001-01sw","ch2-0100-0002-01sw"
"gvx11-0100-0001-01sw","rwa02.gvx11"
"ter03.waw01","rwa03.waw20"
"icr01.zrh21","ibr01.zrh21"
"pus20-96cbe-1a","pus20-96cbe-1b"
"lon24-0100-0002-01sw","par21-0100-0002-01sw"
"ibr01.syd03","ibr01.syd23"
"cle30-0100-0002-01sw","yto30-0100-0002-01sw"
"ibr01.bio30","ibr01.par30"
"ibr01.tyo79","ibr01.tyo30"
"pnq20-0100-0001-01sw","rwa02.pnq20"
"icr04.ams30","ams30-0100-0002-01sw"
"ter02.scl30","rwa02.scl21"
"icr04.ch4","ch4-0100-0001-01sw"
"ibr01.dsm05","ibr02.dsm05"
"ibr01.mrs21","ibr01.par30"
"ibr01.sxl71","ibr01.ewr30"
"yto30-0100-0001-01sw","icr02.yto30"
"ier02.waw30","rwa02.waw02"
"gva20-0100-0001-01sw","zrh20-0100-0001-01sw"
"ier02.lac20","ier02.mrs30"
"icr02.dub07","ibr02.dub07"
"syd03-0100-0002-01sw","icr02.syd03"
"phx70-0100-0001-01sw","sn6-0100-0001-01sw"
"ibr04.bl20","ibr02.nyc30"
"cph31-0100-0001-01sw","mma01-0100-0001-01sw"
"icr02.dub07","dub07-0100-0001-01sw"
"atl30-0100-0001-01sw","bn6-0100-0001-01sw"
"ber20-0100-0001-01sw","fra21-0100-0001-01sw"
"ibr04.ams06","ibr02.ams30"
"fra21-0100-0001-01sw","fra21-0100-0002-01sw"
"ibr01.tyo79","ibr01.tyo31"
"dsm05-0100-0001-01sw","dsm05-0100-0002-01sw"
"ibr02.bod30","ibr02.tls30"
"cpt02-96cbe-1a","icr02.cpt20"
"icr02.cys04","ier02.slc31"
"fra23-0100-0001-01sw","vie20-0100-0001-01sw"
"ibr02.mma01","ibr02.sto31"
"ams21-0100-0001-01sw","ams21-0100-0002-01sw"
"icr02.ams30","amb-96cbe-1b"
"ibr01.lon24","ibr01.par21"
"ibr01.ch4","ibr03.dsm05"
"mrs20-0100-0002-01sw","par30-0100-0002-01sw"
"gvx11-0100-0001-02sw","rwa03.gvx11"
"ibr01.ham31","ibr01.sto31"
"ibr04.ams06","ibr06.ams06"
"ams06-0100-0002-01sw","ams30-0100-0002-01sw"
"lon22-0100-0001-01sw","lon22-0100-0002-01sw"
"atl30-0100-0001-01sw","sn1-0100-0003-01sw"
"ch2-0100-0001-01sw","dsm05-0100-0001-01sw"
"icr01.rio30","rio01-96cbe-1a"
"ibr02.zqz22","ibr02.ntg20"
"by4-0100-0002-01sw","icr01.by4"
"atl31-0100-0001-01sw","ch4-0100-0001-01sw"
"ibr02.fra23","ibr02.vie20"
"syd03-0100-0001-01sw","syd03-0100-0002-01sw"
"ibr01.dub07","ibr01.lon22"
"gva20-0100-0002-01sw","par21-0100-0002-01sw"
"ibr02.cpq20","icr02.cpq20"
"mad30-96cbe-1b","icr04.par30"
"icr01.sg2","sg2-0100-0001-01sw"
"lis01-96cbe-1a","icr01.lon22"
"atl30-0100-0002-01sw","sn1-0100-0004-01sw"
"icr03.mwh01","mwh01-0100-0003-01sw"
"ibr01.ch4","ibr03.dsm05"
"by4-0100-0002-01sw","cys04-0100-0002-01sw"
"tyo30-0100-0001-01sw","tyo31-0100-0001-01sw"
"ibr03.bl7","ibr03.bn6"
"icr01.hkg20","hkg20-0100-0001-01sw"
"ibr02.cph31","ibr02.ham30"
"svg20-0100-0001-01sw","osl20-0100-0001-01sw"
"icr03.lon24","lon24-0100-0002-01sw"
"by3-96cbe-1a","icr01.by21"
"ibr02.bod30","ibr02.par21"
"ier01.bom02","ier02.bom02"
"ibr02.dub08","ibr04.dbb"
"icr02.dub08","db5-96cbe-1b"
"mwh01-0100-0001-01sw","pdx31-0100-0001-01sw"
"ibr02.gvx01","rwa03.gvx01"
"phx70-0100-0001-01sw","rwa04.phx70"
"ibr01.cle02","ibr01.yto20"
"ibr02.sg2","ibr02.sg3"
"gvx01-0100-0001-01sw","rwa02.gvx01"
"ibr01.scl20","ibr01.scl21"
"ibr02.cph31","ibr02.mma01"
"syd03-0100-0001-01sw","syd03-0100-0002-01sw"
"cle30-0100-0002-01sw","ch4-0100-0002-01sw"
"lon24-0100-0001-01sw","par21-0100-0001-01sw"
"icr07.cys04","ibr04.cys04"
"ier02.cyn20","rwa02.cyn20"
"by4-0100-0001-01sw","by4-0100-0002-01sw"
"ibr01.gva20","ibr01.zrh20"
"ibr02.bio70","ibr02.par30"
"cle30-0100-0002-01sw","ch4-0100-0002-01sw"
"by21-0100-0001-01sw","lax31-0100-0001-01sw"
"ibr05.ams06","ibr01.ams21"
"ier02.scl31","rwa02.scl21"
"dm2-96c-2a","icr01.dsm05"
"ibr01.pdx31","ibr02.pdx31"
"ibr01.par30","icr02.par30"
"hel01-96cbe-1a","ibr01.hel01"
"bl20-0100-0100-02sw","bn6-0100-0002-01sw"
"sao30-0100-0002-01sw","cpq02-0100-0002-01sw"
"ams30-0100-0002-01sw","dub07-0100-0002-01sw"
"ibr01.par21","icr02.par21"
"jnb20-0100-0001-01sw","jnb21-0100-0001-01sw"
"sao30-0100-0002-01sw","cpq20-0100-0002-01sw"
"ibr01.mwh01","ibr01.pdx31"
"osa31-0100-0002-01sw","tyo30-0100-0002-01sw"
"icr02.pus20","ibr01.pus20"
"ibr02.cpq20","ibr02.sao30"
"icr02.ams21","ier04.ams31"
"icr03.ch2","ch2-0100-0001-01sw"
"mrs20-0100-0002-01sw","par21-0100-0002-01sw"
"ibr02.bn6","icr02.bn6"
"ibr02.vie20","ibr02.zrh21"
"ier02.amb","icr04.ams30"
"ibr01.bom01","ibr02.bom01"
"cys04-0100-0001-01sw","mwh01-0100-0001-01sw"
"ier02.sjc33","icr02.by21"
"ibr04.bl20","ibr04.orf70"
"rwa04.vie","ier02.tlv30"
"bl7-0100-0200-02sw","bn6-0100-0004-01sw"
"ibr02.ams30","ibr02.sto30"
"ibr02.dub07","ibr02.lon22"
"ibr01.hkg20","ibr02.hkg20"
"ibr01.fra23","ibr01.vie20"
"ibr04.ams06","icr02.ams06"
"mad30-96cbe-1a","icr03.par30"
"pdx30-0100-0001-01sw","tyo79-0100-0001-01sw"
"phx10-0100-0002-01sw","sn1-0100-0004-01sw"
"lon22-0100-0001-01sw","par30-0100-0001-01sw"
"ibr01.pus20","icr02.pus20"
"dub07-0100-0002-01sw","lon22-0100-0002-01sw"
"ier02.sjc33","icr02.by4"
"cys04-0100-0002-01sw","by4-0100-0002-01sw"
"gvx11-0100-0001-01sw","rwa03.gvx11"
"ier01.scl30","rwa03.scl20"
"ibr01.jhb20","ibr01.sg2"
"ibr02.mwh01","ibr02.pdx31"
"ibr02.ber20","ibr02.fra23"
"mwh01-0100-0002-01sw","mwh01-0100-0003-01sw"
"ier01.bl32","icr03.bl20"
"yto20-0100-0001-01sw","yto30-0100-0001-01sw"
"ibr04.bl20","icr01.bl20"
"icr04.dub07","ibr01.dub07"
"mrs21-0100-0001-01sw","par30-0100-0001-01sw"
"ibr01.gva20","ibr01.zrh21"
"ibr01.hkg20","icr01.hkg20"
"ibr02.got30","ibr02.osl22"
"ibr02.gva20","ibr02.zrh20"
"ibr02.str05","rwa01.str05"
"ibr01.stg30","ibr02.stg30"
"icr04.dub07","ibr01.dub07"
"ibr01.atl30","ibr01.ch2"
"rwa01.zqz20","hkb-96cbe-1a"
"atl31-0100-0002-01sw","bn6-0100-0004-01sw"
"gvx11-0100-0001-01sw","rwa04.gvx11"
"bn6-0100-0002-01sw","bn6-0100-0003-01sw"
"bn1-96c-gsgo-1a","bn1-96c-1b"
"ter05.bl31","bl20-0100-0100-01sw"
"sn6-0100-0002-01sw","cys04-0100-0004-01sw"
"ibr02.hkg31","ibr02.hkg20"
"ibr06.ams06","ibr02.ham30"
"cys04-0100-0004-01sw","mwh01-0100-0004-01sw"
"lon24-0100-0001-01sw","par21-0100-0001-01sw"
"icr01.ams21","ier03.ams31"
"orf70-0100-0003-01sw","orf70-0100-0004-01sw"
"ier02.str20","icr02.str02"
"fra23-0100-0002-01sw","vie20-0100-0001-02sw"
"ier04.ams31","icr04.ams30"
"ibr01.mia","ibr01.scl21"
"icr01.hkg20","ibr02.hkg20"
"ibr01.mrs20","ibr01.zrh20"
"ibr01.cwl20","ibr02.cwl20"
"ibr04.fra30","ibr02.fra21"
"ibr01.hkg31","ibr01.hkg20"
"icr01.sn6","mex30-96cbe-1a"
"icr06.bn6","ibr01.bn6"
"sg2-0100-0002-01sw","tyo30-0100-0002-01sw"
"ibr04.cys04","ibr04.mwh01"
"ibr01.mma01","ibr01.sto31"
"bl20-0100-0100-01sw","bl20-0100-0100-02sw"
"icr01.bl20","ier03.bl31"
"str05-0100-0001-01sw","str06-0100-0001-01sw"
"ibr01.cys04","ibr01.dsm05"
"bio30-0100-0001-02sw","par30-0100-0002-01sw"
"ch4-0100-0001-01sw","dsm05-0100-0003-01sw"
"ibr01.pdx30","ibr03.mwh01"
"ibr01.sel20","icr02.sel20"
"ibr01.gva20","ibr01.zrh20"
"ibr03.bl7","ibr03.bn6"
"ibr01.gva20","ibr01.mrs20"
"sg3-0100-0001-01sw","sg3-0100-0002-01sw"
"icr03.sn6","ibr01.sn6"
"ibr01.cph31","ibr01.ham30"
"ibr03.bl20","ibr03.orf70"
"ibr06.ams06","ibr02.ams21"
"ibr03.cys04","ibr03.mwh01"
"icr03.lon24","ibr02.lon24"
"cys04-0100-0001-01sw","by4-0100-0001-01sw"
"stg30-0100-0001-01sw","stg31-0100-0001-01sw"
"ibr02.phx70","ibr02.sn6"
"fra23-0100-0002-01sw","par21-0100-0002-01sw"
"ibr02.mrs20","ibr02.sin30"
"yto20-0100-0002-01sw","yqb20-0100-0001-02sw"
"ibr02.for01","ibr02.rio02"
"ams06-0100-0004-01sw","ams21-0100-0002-01sw"
"ibr02.cph31","ibr02.ham30"
"got30-0100-0002-01sw","osl22-0100-0001-02sw"
"ier01.waw30","rwa03.waw20"
"ibr02.pus04","ibr02.pus20"
"pnq20-0100-0001-02sw","rwa01.pnq20"
"ibr01.pus20","ibr02.pus20"
"ier01.amb","icr03.ams30"
"osl22-0100-0001-02sw","icr02.osl22"
"ter02.osl30","ter03.osl30"
"sn1-0100-0003-01sw","icr02.sn1"
"ibr01.zqz22","rwa04.zqz22"
"ibr04.bl7","icr02.bl7"
"icr01.bl7","ier01.phl30"
"co2-96c-1a","icr03.mwh01"
"dub07-0100-0002-01sw","lon22-0100-0002-01sw"
"blu-96c-1a","blu-96c-1b"
"ibr01.rio02","ibr01.sao30"
"ibr02.yto30","ibr04.yqb20"
"yto30-0100-0002-01sw","cle30-0100-0002-01sw"
"bod30-0100-0001-02sw","tls30-0100-0001-02sw"
"osa20-0100-0001-01sw","osa31-0100-0001-01sw"
"icr03.mwh01","mwh01-0100-0004-01sw"
"ibr02.cpq20","ibr02.sao30"
"icr07.mwh01","ibr04.mwh01"
"ibr01.phx70","ibr02.phx70"
"ibr01.hkg20","ibr01.hkg30"
"ibr02.cpq02","icr02.cpq02"
"ch2-0100-0001-01sw","dsm05-0100-0001-01sw"
"icr04.sn1","ibr01.sn1"
"ibr01.ams21","ibr01.lon24"
"ibr01.cph31","ibr02.cph31"
"icr04.by4","ibr04.by4"
"ibr01.zqz20","ibr02.zqz20"
"ibr01.jhb20","ibr01.sg2"
"ibr01.osa31","icr01.osa31"
"ibr01.ber20","ibr01.fra23"
"ibr03.dsm05","ibr04.dsm05"
"ier01.amb","icr03.ams30"
"bl20-0100-0100-02sw","bn6-0100-0002-01sw"
"ath01-96cbe-1a","ath01-96cbe-1b"
"icr03.bl20","ibr04.bl20"
"icr03.ch4","ibr02.ch4"
"ibr02.atl31","ibr04.bn6"
"ibr03.bom30","ibr01.pnq20"
"fra30-0100-0001-01sw","fra30-0100-0002-01sw"
"ibr01.lon24","ibr01.par21"
"ibr01.nyc30","ibr03.bl20"
"yto30-0100-0001-01sw","cle30-0100-0001-01sw"
"icr03.ch4","ch4-0100-0001-01sw"
"ibr02.jhb20","ibr02.sg3"
"ibr02.cpq20","ibr02.sao30"
"bl20-0100-0100-02sw","orf70-0100-0004-01sw"
"ibr02.ams30","ibr02.dub07"
"ibr01.doh21","rwa04.doh21"
"ibr06.ams06","ibr02.ams21"
"ter01.sel21","icr02.sel21"
"ibr01.ber20","ibr01.ham31"
"ibr01.ch4","ibr02.ch4"
"icr03.sn1","sn1-0100-0004-01sw"
"ibr06.ams06","ibr02.ams21"
"ibr01.svg20","ibr01.osl20"
"ibr02.ams30","ibr02.dub07"
"sn1-0100-0003-01sw","icr01.sn1"
"icr01.sg2","sg1-96cbe-1a"
